datetime,open,high,low,close,volume,Volume MA
2018-05-29 06:00:00,1298.06,1306.608,1295.8,1302.81,355167.0,156754.55
2018-05-29 10:00:00,1302.81,1304.8,1292.21,1294.74,342270.0,167957.75
2018-05-29 14:00:00,1294.64,1304.7,1294.3,1300.83,336505.0,174235.95
2018-05-29 18:00:00,1300.89,1304.246,1298.15,1298.7,134860.0,168985.2
2018-05-29 22:00:00,1298.21,1302.87,1298.168,1300.676,134618.0,162218.75
2018-05-30 02:00:00,1300.666,1300.7,1297.4,1299.25,136007.0,165442.05
2018-05-30 06:00:00,1299.24,1299.78,1295.6,1297.66,328196.0,175246.75
2018-05-30 10:00:00,1297.65,1302.357,1296.33,1300.7,331580.0,187723.85
2018-05-30 14:00:00,1300.65,1304.338,1300.0,1301.25,299331.0,192120.55
2018-05-30 18:00:00,1301.24,1302.6,1300.7,1301.2,74284.0,180905.0
2018-05-30 22:00:00,1301.186,1304.801,1301.0,1301.48,102661.0,174389.55
2018-05-31 02:00:00,1301.606,1304.496,1300.9,1303.3,96973.0,175684.45
2018-05-31 06:00:00,1303.336,1306.8,1302.8,1305.44,239863.0,182225.0
2018-05-31 10:00:00,1305.22,1305.55,1298.33,1302.72,289313.0,192176.25
2018-05-31 14:00:00,1302.76,1306.3,1299.0,1301.067,322499.0,199357.65
2018-05-31 18:00:00,1301.058,1301.6,1296.99,1297.9,81928.0,193781.2
2018-05-31 22:00:00,1298.596,1300.527,1297.5,1299.157,107636.0,195256.2
2018-06-01 02:00:00,1299.157,1299.58,1297.5,1299.1,93277.0,199920.0
2018-06-01 06:00:00,1299.09,1300.13,1297.8,1299.32,171600.0,203294.05
2018-06-01 10:00:00,1299.35,1300.0,1289.2,1293.356,336552.0,215756.0
2018-06-01 14:00:00,1293.24,1299.032,1292.94,1295.046,258043.0,210899.8
2018-06-01 18:00:00,1294.94,1295.5,1292.2,1292.95,71633.0,197367.95
2018-06-03 22:00:00,1292.48,1294.526,1291.84,1293.297,125681.0,186826.75
2018-06-04 02:00:00,1293.2,1293.906,1290.4,1291.446,104368.0,185302.15
2018-06-04 06:00:00,1291.37,1295.42,1290.0,1293.966,253585.0,191250.5
2018-06-04 10:00:00,1293.947,1298.09,1293.2,1295.357,269582.0,197929.25
2018-06-04 14:00:00,1295.24,1296.31,1292.5,1292.92,251317.0,194085.3
2018-06-04 18:00:00,1292.87,1293.4,1291.2,1292.0,77831.0,181397.85
2018-06-04 22:00:00,1292.04,1292.67,1290.5,1292.1,114186.0,172140.6
2018-06-05 02:00:00,1292.15,1292.617,1289.65,1291.36,105494.0,173701.1
2018-06-05 06:00:00,1291.35,1294.1,1290.4,1292.6,194440.0,178290.05
2018-06-05 10:00:00,1292.45,1294.4,1290.13,1292.48,205327.0,183707.75
2018-06-05 14:00:00,1292.39,1300.6,1290.4,1299.23,278699.0,185649.55
2018-06-05 18:00:00,1299.17,1299.25,1295.7,1296.3,70833.0,174725.55
2018-06-05 22:00:00,1296.156,1298.2,1296.03,1297.886,88059.0,163003.55
2018-06-06 02:00:00,1297.86,1298.8,1296.2,1298.57,73654.0,162589.85
2018-06-06 06:00:00,1298.68,1299.4,1294.0,1295.0,226725.0,168544.3
2018-06-06 10:00:00,1294.96,1301.2,1293.65,1300.3,210393.0,174400.1
2018-06-06 14:00:00,1300.44,1301.94,1294.4,1295.21,204270.0,176033.6
2018-06-06 18:00:00,1295.14,1297.2,1294.5,1296.4,59905.0,162201.25
2018-06-06 22:00:00,1296.334,1298.18,1295.3,1297.11,80791.0,153338.65
2018-06-07 02:00:00,1297.05,1298.206,1295.7,1297.3,92064.0,154360.2
2018-06-07 06:00:00,1297.29,1299.116,1296.3,1298.75,169322.0,156542.25
2018-06-07 10:00:00,1298.84,1303.3,1294.72,1296.17,245285.0,163588.1
2018-06-07 14:00:00,1296.17,1299.68,1296.0,1297.36,266993.0,164258.5
2018-06-07 18:00:00,1297.466,1298.02,1296.2,1297.1,112867.0,156422.75
2018-06-07 22:00:00,1296.754,1297.75,1296.0,1296.78,84145.0,148064.15
2018-06-08 02:00:00,1296.65,1297.53,1292.7,1295.69,90563.0,148700.75
2018-06-08 06:00:00,1295.73,1300.003,1293.8,1299.21,223671.0,154175.0
2018-06-08 10:00:00,1299.19,1300.6,1297.06,1298.6,239434.0,160872.0
2018-06-08 14:00:00,1298.53,1299.5,1296.93,1298.51,189737.0,160636.85
2018-06-08 18:00:00,1298.46,1299.3,1297.57,1297.72,60958.0,153418.4
2018-06-10 22:00:00,1299.84,1301.238,1298.0,1300.56,85582.0,143762.55
2018-06-11 02:00:00,1300.56,1301.12,1297.4,1298.49,82946.0,144368.2
2018-06-11 06:00:00,1298.5,1298.797,1294.6,1295.43,151121.0,147521.3
2018-06-11 10:00:00,1295.43,1300.8,1293.7,1299.874,175828.0,152630.0
2018-06-11 14:00:00,1299.86,1302.35,1298.1,1299.357,168501.0,149718.8
2018-06-11 18:00:00,1299.28,1300.6,1298.8,1300.4,47067.0,141552.5
2018-06-11 22:00:00,1300.15,1300.6,1296.6,1297.71,113512.0,137014.6
2018-06-12 02:00:00,1297.7,1299.8,1296.1,1298.1,107671.0,139402.9
2018-06-12 06:00:00,1298.05,1298.8,1296.4,1297.956,153891.0,143057.9
2018-06-12 10:00:00,1297.94,1299.95,1292.63,1298.4,200111.0,148460.25
2018-06-12 14:00:00,1298.42,1299.73,1294.1,1296.13,198440.0,149916.15
2018-06-12 18:00:00,1295.95,1296.22,1294.5,1295.6,74467.0,141375.25
2018-06-12 22:00:00,1295.58,1296.1,1294.3,1295.3,77883.0,131919.75
2018-06-13 02:00:00,1295.42,1295.848,1294.1,1295.736,60531.0,129302.95
2018-06-13 06:00:00,1295.747,1295.76,1291.32,1294.537,138616.0,132026.5
2018-06-13 10:00:00,1294.51,1297.8,1293.4,1295.966,154478.0,135222.25
