datetime,open,high,low,close
2021-06-08 16:00:00,90.09,90.095,90.077,90.083
2021-06-08 16:15:00,90.087,90.101,90.078,90.09
2021-06-08 16:30:00,90.093,90.1,90.081,90.086
2021-06-08 16:45:00,90.089,90.104,90.083,90.1
2021-06-08 17:00:00,90.101,90.118,90.097,90.099
2021-06-08 17:15:00,90.102,90.127,90.098,90.12
2021-06-08 17:30:00,90.12,90.122,90.097,90.101
2021-06-08 17:45:00,90.104,90.105,90.09,90.096
2021-06-08 18:00:00,90.1,90.1,90.081,90.087
2021-06-08 18:15:00,90.09,90.09,90.074,90.083
2021-06-08 18:30:00,90.086,90.095,90.074,90.093
2021-06-08 18:45:00,90.092,90.097,90.062,90.076
2021-06-08 19:00:00,90.079,90.095,90.066,90.093
2021-06-08 19:15:00,90.093,90.107,90.086,90.1
2021-06-08 19:30:00,90.1,90.118,90.094,90.108
2021-06-08 19:45:00,90.109,90.131,90.108,90.117
2021-06-08 20:00:00,90.12,90.121,90.108,90.115
2021-06-08 20:15:00,90.114,90.126,90.109,90.122
2021-06-08 20:30:00,90.127,90.131,90.118,90.121
2021-06-08 20:45:00,90.125,90.132,90.118,90.122
2021-06-08 21:00:00,90.125,90.131,90.118,90.127
2021-06-08 21:15:00,90.126,90.13,90.12,90.124
2021-06-08 21:30:00,90.128,90.133,90.12,90.128
2021-06-08 21:45:00,90.132,90.135,90.125,90.128
2021-06-08 22:00:00,90.128,90.139,90.124,90.134
2021-06-08 23:45:00,90.132,90.134,90.119,90.126
2021-06-09 00:00:00,90.132,90.137,90.101,90.108
2021-06-09 00:15:00,90.108,90.117,90.095,90.099
2021-06-09 00:30:00,90.103,90.114,90.093,90.106
2021-06-09 00:45:00,90.106,90.111,90.094,90.101
2021-06-09 01:00:00,90.106,90.111,90.095,90.097
2021-06-09 01:15:00,90.101,90.105,90.093,90.102
2021-06-09 01:30:00,90.105,90.111,90.084,90.084
2021-06-09 01:45:00,90.088,90.092,90.071,90.072
2021-06-09 02:00:00,90.072,90.076,90.06,90.073
2021-06-09 02:15:00,90.077,90.091,90.073,90.082
2021-06-09 02:30:00,90.086,90.088,90.065,90.072
2021-06-09 02:45:00,90.076,90.079,90.05,90.051
2021-06-09 03:00:00,90.05,90.053,90.042,90.05
2021-06-09 03:15:00,90.053,90.07,90.044,90.062
2021-06-09 03:30:00,90.063,90.067,90.049,90.061
2021-06-09 03:45:00,90.065,90.088,90.059,90.077
2021-06-09 04:00:00,90.081,90.096,90.078,90.082
2021-06-09 04:15:00,90.082,90.092,90.074,90.079
2021-06-09 04:30:00,90.079,90.091,90.075,90.087
2021-06-09 04:45:00,90.091,90.094,90.082,90.089
2021-06-09 05:00:00,90.092,90.097,90.077,90.084
2021-06-09 05:15:00,90.078,90.092,90.077,90.083
2021-06-09 05:30:00,90.086,90.097,90.08,90.086
2021-06-09 05:45:00,90.089,90.109,90.085,90.092
2021-06-09 06:00:00,90.092,90.103,90.075,90.08
2021-06-09 06:15:00,90.083,90.091,90.067,90.079
2021-06-09 06:30:00,90.079,90.085,90.015,90.044
2021-06-09 06:45:00,90.046,90.081,90.04,90.06
2021-06-09 07:00:00,90.063,90.089,90.045,90.077
2021-06-09 07:15:00,90.08,90.08,90.032,90.046
2021-06-09 07:30:00,90.051,90.084,90.046,90.077
2021-06-09 07:45:00,90.077,90.085,90.049,90.05
2021-06-09 08:00:00,90.053,90.054,89.998,90.004
2021-06-09 08:15:00,90.002,90.022,89.978,90.009
2021-06-09 08:30:00,90.014,90.04,90.007,90.029
2021-06-09 08:45:00,90.034,90.039,90.011,90.012
2021-06-09 09:00:00,90.015,90.04,90.002,90.026
2021-06-09 09:15:00,90.03,90.032,89.998,90.008
2021-06-09 09:30:00,90.012,90.021,89.993,90.019
2021-06-09 09:45:00,90.018,90.036,89.994,89.997
2021-06-09 10:00:00,89.999,90.007,89.977,89.978
2021-06-09 10:15:00,89.981,89.993,89.977,89.979
2021-06-09 10:30:00,89.978,90.005,89.975,89.981
2021-06-09 10:45:00,89.98,89.998,89.971,89.985
2021-06-09 11:00:00,89.99,90.008,89.982,89.993
2021-06-09 11:15:00,89.997,90.002,89.966,89.974
2021-06-09 11:30:00,89.977,90.003,89.968,89.969
2021-06-09 11:45:00,89.968,89.986,89.948,89.963
2021-06-09 12:00:00,89.966,89.986,89.953,89.963
2021-06-09 12:15:00,89.967,90.007,89.96,90.003
2021-06-09 12:30:00,90.003,90.004,89.97,89.993
2021-06-09 12:45:00,89.997,90.001,89.975,89.998
2021-06-09 13:00:00,90.001,90.001,89.931,89.935
2021-06-09 13:15:00,89.938,89.938,89.868,89.876
2021-06-09 13:30:00,89.879,89.884,89.837,89.884
2021-06-09 13:45:00,89.887,89.918,89.864,89.874
2021-06-09 14:00:00,89.878,89.961,89.862,89.959
2021-06-09 14:15:00,89.961,89.991,89.95,89.976
2021-06-09 14:30:00,89.981,90.062,89.975,90.057
2021-06-09 14:45:00,90.061,90.109,90.046,90.078
2021-06-09 15:00:00,90.081,90.092,90.072,90.087
2021-06-09 15:15:00,90.09,90.098,90.08,90.082
2021-06-09 15:30:00,90.084,90.096,90.055,90.064
2021-06-09 15:45:00,90.069,90.108,90.06,90.097
2021-06-09 16:00:00,90.1,90.137,90.096,90.13
2021-06-09 16:15:00,90.134,90.146,90.131,90.137
2021-06-09 16:30:00,90.141,90.164,90.137,90.151
2021-06-09 16:45:00,90.155,90.158,90.14,90.152
2021-06-09 17:00:00,90.155,90.156,90.135,90.145
2021-06-09 17:15:00,90.147,90.149,90.12,90.131
2021-06-09 17:30:00,90.136,90.144,90.118,90.122
2021-06-09 17:45:00,90.122,90.136,90.115,90.125
2021-06-09 18:00:00,90.125,90.131,90.114,90.117
2021-06-09 18:15:00,90.12,90.121,90.092,90.113
2021-06-09 18:30:00,90.115,90.129,90.112,90.121
2021-06-09 18:45:00,90.125,90.125,90.109,90.119
2021-06-09 19:00:00,90.123,90.131,90.11,90.129
2021-06-09 19:15:00,90.129,90.158,90.124,90.154
2021-06-09 19:30:00,90.158,90.165,90.139,90.155
2021-06-09 19:45:00,90.16,90.162,90.144,90.146
2021-06-09 20:00:00,90.149,90.16,90.144,90.147
2021-06-09 20:15:00,90.146,90.154,90.143,90.148
2021-06-09 20:30:00,90.147,90.152,90.143,90.145
2021-06-09 20:45:00,90.148,90.151,90.127,90.128
2021-06-09 21:00:00,90.131,90.134,90.124,90.132
2021-06-09 21:15:00,90.132,90.135,90.118,90.125
2021-06-09 21:30:00,90.129,90.136,90.123,90.126
2021-06-09 21:45:00,90.129,90.136,90.123,90.13
2021-06-09 22:00:00,90.134,90.137,90.129,90.135
2021-06-09 23:45:00,90.143,90.149,90.142,90.142
2021-06-10 00:00:00,90.142,90.163,90.134,90.142
2021-06-10 00:15:00,90.143,90.15,90.132,90.14
2021-06-10 00:30:00,90.144,90.155,90.131,90.15
2021-06-10 00:45:00,90.154,90.178,90.149,90.172
2021-06-10 01:00:00,90.175,90.182,90.149,90.163
2021-06-10 01:15:00,90.163,90.182,90.159,90.168
2021-06-10 01:30:00,90.171,90.171,90.133,90.156
2021-06-10 01:45:00,90.161,90.176,90.155,90.168
2021-06-10 02:00:00,90.171,90.187,90.165,90.18
2021-06-10 02:15:00,90.184,90.184,90.162,90.169
2021-06-10 02:30:00,90.169,90.183,90.166,90.18
2021-06-10 02:45:00,90.183,90.19,90.176,90.189
2021-06-10 03:00:00,90.19,90.192,90.179,90.181
2021-06-10 03:15:00,90.181,90.185,90.168,90.177
2021-06-10 03:30:00,90.182,90.182,90.168,90.17
2021-06-10 03:45:00,90.174,90.175,90.163,90.167
2021-06-10 04:00:00,90.172,90.189,90.166,90.185
2021-06-10 04:15:00,90.185,90.201,90.184,90.2
2021-06-10 04:30:00,90.2,90.213,90.193,90.2
2021-06-10 04:45:00,90.199,90.208,90.192,90.203
2021-06-10 05:00:00,90.206,90.211,90.18,90.182
2021-06-10 05:15:00,90.187,90.19,90.177,90.181
2021-06-10 05:30:00,90.183,90.207,90.174,90.201
2021-06-10 05:45:00,90.205,90.206,90.181,90.191
2021-06-10 06:00:00,90.193,90.216,90.181,90.182
2021-06-10 06:15:00,90.185,90.191,90.154,90.155
2021-06-10 06:30:00,90.158,90.17,90.141,90.143
2021-06-10 06:45:00,90.146,90.174,90.136,90.173
2021-06-10 07:00:00,90.177,90.202,90.156,90.176
2021-06-10 07:15:00,90.18,90.24,90.174,90.23
2021-06-10 07:30:00,90.235,90.282,90.224,90.257
2021-06-10 07:45:00,90.257,90.27,90.235,90.247
2021-06-10 08:00:00,90.247,90.256,90.233,90.242
2021-06-10 08:15:00,90.245,90.261,90.206,90.211
2021-06-10 08:30:00,90.214,90.236,90.201,90.202
2021-06-10 08:45:00,90.207,90.213,90.181,90.199
2021-06-10 09:00:00,90.203,90.209,90.172,90.173
2021-06-10 09:15:00,90.177,90.197,90.167,90.176
2021-06-10 09:30:00,90.179,90.195,90.16,90.193
2021-06-10 09:45:00,90.196,90.217,90.181,90.199
2021-06-10 10:00:00,90.202,90.229,90.192,90.219
2021-06-10 10:15:00,90.222,90.222,90.174,90.175
2021-06-10 10:30:00,90.179,90.184,90.158,90.176
2021-06-10 10:45:00,90.177,90.198,90.174,90.179
2021-06-10 11:00:00,90.182,90.182,90.145,90.147
2021-06-10 11:15:00,90.15,90.156,90.121,90.125
2021-06-10 11:30:00,90.128,90.15,90.122,90.142
2021-06-10 11:45:00,90.144,90.192,90.091,90.146
2021-06-10 12:00:00,90.149,90.233,90.146,90.158
2021-06-10 12:15:00,90.162,90.185,90.153,90.179
2021-06-10 12:30:00,90.18,90.265,90.137,90.169
2021-06-10 12:45:00,90.172,90.172,90.043,90.124
2021-06-10 13:00:00,90.125,90.125,90.019,90.035
2021-06-10 13:15:00,90.036,90.192,90.031,90.172
2021-06-10 13:30:00,90.176,90.31,90.169,90.227
2021-06-10 13:45:00,90.229,90.243,90.053,90.075
2021-06-10 14:00:00,90.079,90.088,90.028,90.033
2021-06-10 14:15:00,90.035,90.035,89.984,90.02
2021-06-10 14:30:00,90.024,90.094,89.991,90.078
2021-06-10 14:45:00,90.077,90.14,90.074,90.135
2021-06-10 15:00:00,90.138,90.139,90.089,90.113
2021-06-10 15:15:00,90.117,90.168,90.112,90.161
2021-06-10 15:30:00,90.164,90.164,90.122,90.143
2021-06-10 15:45:00,90.148,90.148,90.078,90.088
2021-06-10 16:00:00,90.091,90.141,90.072,90.131
2021-06-10 16:15:00,90.135,90.137,90.107,90.113
2021-06-10 16:30:00,90.116,90.116,90.053,90.072
2021-06-10 16:45:00,90.075,90.08,90.051,90.058
2021-06-10 17:00:00,90.06,90.078,90.037,90.042
2021-06-10 17:15:00,90.044,90.072,90.041,90.066
2021-06-10 17:30:00,90.07,90.079,90.054,90.063
2021-06-10 17:45:00,90.067,90.083,90.061,90.067
2021-06-10 18:00:00,90.071,90.081,90.06,90.074
2021-06-10 18:15:00,90.075,90.079,90.064,90.075
2021-06-10 18:30:00,90.078,90.081,90.06,90.069
2021-06-10 18:45:00,90.069,90.079,90.054,90.075
2021-06-10 19:00:00,90.078,90.08,90.053,90.056
2021-06-10 19:15:00,90.061,90.061,90.038,90.04
2021-06-10 19:30:00,90.044,90.064,90.041,90.056
2021-06-10 19:45:00,90.059,90.083,90.055,90.077
2021-06-10 20:00:00,90.078,90.079,90.036,90.04
2021-06-10 20:15:00,90.039,90.054,90.03,90.052
2021-06-10 20:30:00,90.056,90.066,90.047,90.047
2021-06-10 20:45:00,90.051,90.055,90.039,90.05
2021-06-10 21:00:00,90.054,90.066,90.046,90.049
2021-06-10 21:15:00,90.053,90.057,90.044,90.046
2021-06-10 21:30:00,90.05,90.064,90.043,90.06
2021-06-10 21:45:00,90.063,90.066,90.054,90.057
2021-06-10 22:00:00,90.057,90.068,90.052,90.063
2021-06-10 23:45:00,90.07,90.078,90.06,90.073
2021-06-11 00:00:00,90.073,90.078,90.034,90.034
2021-06-11 00:15:00,90.037,90.053,90.028,90.044
2021-06-11 00:30:00,90.045,90.061,90.037,90.048
2021-06-11 00:45:00,90.049,90.061,90.037,90.045
2021-06-11 01:00:00,90.047,90.058,90.029,90.036
2021-06-11 01:15:00,90.04,90.04,90.007,90.007
2021-06-11 01:30:00,90.007,90.027,89.998,90.001
2021-06-11 01:45:00,90.005,90.005,89.983,89.993
2021-06-11 02:00:00,89.993,90.029,89.991,90.026
2021-06-11 02:15:00,90.027,90.029,90.011,90.019
2021-06-11 02:30:00,90.022,90.022,89.993,90.002
2021-06-11 02:45:00,90.002,90.005,89.98,89.98
2021-06-11 03:00:00,89.983,89.987,89.97,89.984
2021-06-11 03:15:00,89.987,89.99,89.981,89.985
2021-06-11 03:30:00,89.99,89.999,89.983,89.99
2021-06-11 03:45:00,89.993,89.996,89.987,89.993
2021-06-11 04:00:00,89.994,89.997,89.977,89.979
2021-06-11 04:15:00,89.982,89.982,89.971,89.973
2021-06-11 04:30:00,89.973,89.988,89.972,89.978
2021-06-11 04:45:00,89.978,89.993,89.978,89.99
2021-06-11 05:00:00,89.992,89.996,89.984,89.99
2021-06-11 05:15:00,89.989,90.004,89.985,89.993
2021-06-11 05:30:00,89.996,89.997,89.971,89.981
2021-06-11 05:45:00,89.983,90.003,89.978,89.994
2021-06-11 06:00:00,89.998,90.014,89.96,89.971
2021-06-11 06:15:00,89.974,89.991,89.957,89.988
2021-06-11 06:30:00,89.988,90.012,89.967,90.003
2021-06-11 06:45:00,90.003,90.029,89.992,90.017
2021-06-11 07:00:00,90.021,90.021,89.969,89.992
2021-06-11 07:15:00,89.993,90.051,89.98,90.049
2021-06-11 07:30:00,90.054,90.07,90.015,90.024
2021-06-11 07:45:00,90.027,90.035,89.994,90.024
2021-06-11 08:00:00,90.024,90.061,90.017,90.058
2021-06-11 08:15:00,90.061,90.121,90.038,90.119
2021-06-11 08:30:00,90.121,90.13,90.106,90.11
2021-06-11 08:45:00,90.115,90.149,90.095,90.139
2021-06-11 09:00:00,90.142,90.149,90.12,90.142
2021-06-11 09:15:00,90.146,90.167,90.131,90.163
2021-06-11 09:30:00,90.166,90.197,90.155,90.167
2021-06-11 09:45:00,90.167,90.212,90.161,90.209
2021-06-11 10:00:00,90.211,90.223,90.192,90.193
2021-06-11 10:15:00,90.197,90.199,90.171,90.173
2021-06-11 10:30:00,90.177,90.207,90.147,90.203
2021-06-11 10:45:00,90.208,90.215,90.193,90.201
2021-06-11 11:00:00,90.205,90.239,90.2,90.235
2021-06-11 11:15:00,90.237,90.268,90.223,90.268
2021-06-11 11:30:00,90.268,90.31,90.268,90.309
2021-06-11 11:45:00,90.31,90.331,90.285,90.316
2021-06-11 12:00:00,90.32,90.37,90.299,90.362
2021-06-11 12:15:00,90.364,90.373,90.343,90.352
2021-06-11 12:30:00,90.352,90.362,90.304,90.304
2021-06-11 12:45:00,90.308,90.352,90.291,90.348
2021-06-11 13:00:00,90.351,90.368,90.325,90.336
2021-06-11 13:15:00,90.34,90.359,90.326,90.352
2021-06-11 13:30:00,90.355,90.415,90.345,90.411
2021-06-11 13:45:00,90.415,90.472,90.409,90.42
2021-06-11 14:00:00,90.424,90.492,90.387,90.478
2021-06-11 14:15:00,90.479,90.499,90.47,90.496
2021-06-11 14:30:00,90.497,90.552,90.495,90.544
2021-06-11 14:45:00,90.547,90.563,90.485,90.495
2021-06-11 15:00:00,90.5,90.552,90.468,90.548
2021-06-11 15:15:00,90.552,90.605,90.549,90.554
2021-06-11 15:30:00,90.556,90.577,90.538,90.542
2021-06-11 15:45:00,90.547,90.572,90.537,90.564
2021-06-11 16:00:00,90.567,90.604,90.559,90.581
2021-06-11 16:15:00,90.581,90.583,90.565,90.575
2021-06-11 16:30:00,90.577,90.598,90.572,90.58
2021-06-11 16:45:00,90.582,90.583,90.563,90.581
2021-06-11 17:00:00,90.58,90.611,90.579,90.59
2021-06-11 17:15:00,90.593,90.611,90.589,90.595
2021-06-11 17:30:00,90.601,90.604,90.582,90.588
2021-06-11 17:45:00,90.588,90.591,90.571,90.572
2021-06-11 18:00:00,90.577,90.577,90.555,90.57
2021-06-11 18:15:00,90.573,90.596,90.568,90.592
2021-06-11 18:30:00,90.595,90.597,90.568,90.572
2021-06-11 18:45:00,90.575,90.583,90.554,90.555
2021-06-11 19:00:00,90.557,90.561,90.547,90.554
2021-06-11 19:15:00,90.558,90.558,90.54,90.542
2021-06-11 19:30:00,90.545,90.546,90.525,90.527
2021-06-11 19:45:00,90.531,90.531,90.502,90.505
2021-06-11 20:00:00,90.508,90.516,90.494,90.511
2021-06-11 20:15:00,90.51,90.524,90.509,90.517
2021-06-11 20:30:00,90.52,90.537,90.513,90.526
2021-06-11 20:45:00,90.53,90.536,90.506,90.509
2021-06-13 21:00:00,90.51,90.51,90.51,90.51
2021-06-13 22:00:00,90.504,90.539,90.503,90.505
2021-06-13 22:15:00,90.507,90.516,90.5,90.506
2021-06-13 22:30:00,90.509,90.523,90.491,90.496
2021-06-13 22:45:00,90.499,90.515,90.491,90.506
2021-06-13 23:00:00,90.509,90.514,90.498,90.503
2021-06-13 23:15:00,90.502,90.515,90.5,90.502
2021-06-13 23:30:00,90.502,90.51,90.495,90.498
2021-06-13 23:45:00,90.502,90.519,90.496,90.504
2021-06-14 00:00:00,90.505,90.548,90.502,90.54
2021-06-14 00:15:00,90.543,90.546,90.529,90.535
2021-06-14 00:30:00,90.539,90.559,90.533,90.55
2021-06-14 00:45:00,90.553,90.582,90.548,90.575
2021-06-14 01:00:00,90.578,90.588,90.559,90.588
2021-06-14 01:15:00,90.587,90.601,90.569,90.574
2021-06-14 01:30:00,90.578,90.579,90.557,90.562
2021-06-14 01:45:00,90.565,90.567,90.553,90.563
2021-06-14 02:00:00,90.567,90.567,90.549,90.553
2021-06-14 02:15:00,90.557,90.557,90.529,90.53
2021-06-14 02:30:00,90.534,90.544,90.525,90.537
2021-06-14 02:45:00,90.536,90.563,90.534,90.561
2021-06-14 03:00:00,90.565,90.582,90.56,90.566
2021-06-14 03:15:00,90.566,90.575,90.557,90.571
2021-06-14 03:30:00,90.571,90.597,90.569,90.574
2021-06-14 03:45:00,90.574,90.578,90.561,90.561
2021-06-14 04:00:00,90.562,90.58,90.557,90.571
2021-06-14 04:15:00,90.574,90.575,90.559,90.566
2021-06-14 04:30:00,90.569,90.574,90.556,90.558
2021-06-14 04:45:00,90.562,90.566,90.528,90.532
2021-06-14 05:00:00,90.537,90.551,90.533,90.547
2021-06-14 05:15:00,90.551,90.551,90.534,90.541
2021-06-14 05:30:00,90.545,90.552,90.522,90.523
2021-06-14 05:45:00,90.527,90.533,90.514,90.529
2021-06-14 06:00:00,90.533,90.589,90.529,90.551
2021-06-14 06:15:00,90.551,90.59,90.542,90.58
2021-06-14 06:30:00,90.583,90.583,90.52,90.531
2021-06-14 06:45:00,90.533,90.54,90.496,90.533
2021-06-14 07:00:00,90.537,90.598,90.5,90.556
2021-06-14 07:15:00,90.559,90.561,90.487,90.504
2021-06-14 07:30:00,90.511,90.522,90.477,90.481
2021-06-14 07:45:00,90.484,90.506,90.47,90.474
2021-06-14 08:00:00,90.474,90.51,90.473,90.506
2021-06-14 08:15:00,90.509,90.548,90.503,90.542
2021-06-14 08:30:00,90.542,90.563,90.514,90.528
2021-06-14 08:45:00,90.533,90.54,90.5,90.536
2021-06-14 09:00:00,90.538,90.541,90.496,90.497
2021-06-14 09:15:00,90.5,90.503,90.472,90.482
2021-06-14 09:30:00,90.483,90.49,90.466,90.486
2021-06-14 09:45:00,90.485,90.509,90.482,90.506
2021-06-14 10:00:00,90.508,90.512,90.485,90.497
2021-06-14 10:15:00,90.501,90.525,90.48,90.484
2021-06-14 10:30:00,90.484,90.492,90.454,90.461
2021-06-14 10:45:00,90.466,90.479,90.433,90.453
2021-06-14 11:00:00,90.457,90.483,90.451,90.481
2021-06-14 11:15:00,90.485,90.494,90.465,90.48
2021-06-14 11:30:00,90.483,90.498,90.467,90.483
2021-06-14 11:45:00,90.487,90.51,90.472,90.504
2021-06-14 12:00:00,90.508,90.531,90.488,90.528
2021-06-14 12:15:00,90.532,90.532,90.498,90.498
2021-06-14 12:30:00,90.502,90.507,90.466,90.504
2021-06-14 12:45:00,90.506,90.52,90.474,90.476
2021-06-14 13:00:00,90.476,90.492,90.42,90.422
2021-06-14 13:15:00,90.425,90.447,90.412,90.422
2021-06-14 13:30:00,90.421,90.462,90.412,90.449
2021-06-14 13:45:00,90.452,90.49,90.442,90.475
2021-06-14 14:00:00,90.478,90.494,90.464,90.466
2021-06-14 14:15:00,90.468,90.486,90.431,90.433
2021-06-14 14:30:00,90.434,90.456,90.424,90.448
2021-06-14 14:45:00,90.451,90.47,90.429,90.466
2021-06-14 15:00:00,90.469,90.474,90.444,90.463
2021-06-14 15:15:00,90.461,90.474,90.447,90.467
2021-06-14 15:30:00,90.47,90.492,90.453,90.454
2021-06-14 15:45:00,90.458,90.461,90.436,90.456
2021-06-14 16:00:00,90.46,90.463,90.441,90.459
2021-06-14 16:15:00,90.46,90.479,90.458,90.467
2021-06-14 16:30:00,90.467,90.489,90.466,90.471
2021-06-14 16:45:00,90.471,90.491,90.465,90.485
2021-06-14 17:00:00,90.487,90.502,90.481,90.494
2021-06-14 17:15:00,90.498,90.499,90.479,90.489
2021-06-14 17:30:00,90.489,90.5,90.486,90.49
2021-06-14 17:45:00,90.493,90.494,90.482,90.489
2021-06-14 18:00:00,90.493,90.505,90.488,90.499
2021-06-14 18:15:00,90.499,90.521,90.493,90.52
2021-06-14 18:30:00,90.523,90.523,90.504,90.508
2021-06-14 18:45:00,90.511,90.523,90.507,90.521
2021-06-14 19:00:00,90.522,90.528,90.511,90.521
2021-06-14 19:15:00,90.525,90.526,90.509,90.511
2021-06-14 19:30:00,90.51,90.519,90.506,90.509
2021-06-14 19:45:00,90.514,90.515,90.485,90.495
2021-06-14 20:00:00,90.498,90.512,90.492,90.509
2021-06-14 20:15:00,90.512,90.516,90.502,90.512
2021-06-14 20:30:00,90.51,90.523,90.509,90.516
2021-06-14 20:45:00,90.519,90.523,90.504,90.505
2021-06-14 21:00:00,90.507,90.511,90.497,90.505
2021-06-14 21:15:00,90.506,90.517,90.5,90.506
2021-06-14 21:30:00,90.507,90.516,90.501,90.504
2021-06-14 21:45:00,90.508,90.519,90.499,90.506
2021-06-14 22:00:00,90.505,90.506,90.497,90.501
2021-06-14 23:45:00,90.484,90.491,90.478,90.49
2021-06-15 00:00:00,90.489,90.535,90.483,90.512
2021-06-15 00:15:00,90.515,90.515,90.499,90.499
2021-06-15 00:30:00,90.5,90.51,90.492,90.504
2021-06-15 00:45:00,90.507,90.53,90.496,90.503
2021-06-15 01:00:00,90.503,90.525,90.497,90.515
2021-06-15 01:15:00,90.519,90.519,90.502,90.514
2021-06-15 01:30:00,90.514,90.538,90.514,90.538
2021-06-15 01:45:00,90.537,90.544,90.518,90.528
2021-06-15 02:00:00,90.531,90.546,90.519,90.52
2021-06-15 02:15:00,90.524,90.528,90.489,90.491
2021-06-15 02:30:00,90.494,90.501,90.483,90.486
2021-06-15 02:45:00,90.489,90.496,90.482,90.491
2021-06-15 03:00:00,90.494,90.522,90.488,90.516
2021-06-15 03:15:00,90.518,90.52,90.505,90.509
2021-06-15 03:30:00,90.513,90.513,90.495,90.502
2021-06-15 03:45:00,90.505,90.505,90.483,90.491
2021-06-15 04:00:00,90.494,90.494,90.475,90.479
2021-06-15 04:15:00,90.482,90.483,90.472,90.474
2021-06-15 04:30:00,90.477,90.482,90.471,90.477
2021-06-15 04:45:00,90.48,90.482,90.471,90.473
2021-06-15 05:00:00,90.473,90.487,90.471,90.481
2021-06-15 05:15:00,90.486,90.486,90.473,90.474
2021-06-15 05:30:00,90.478,90.478,90.463,90.47
2021-06-15 05:45:00,90.474,90.475,90.447,90.447
2021-06-15 06:00:00,90.448,90.469,90.445,90.457
2021-06-15 06:15:00,90.462,90.473,90.422,90.423
2021-06-15 06:30:00,90.428,90.445,90.414,90.414
2021-06-15 06:45:00,90.417,90.452,90.41,90.448
2021-06-15 07:00:00,90.448,90.451,90.384,90.392
2021-06-15 07:15:00,90.389,90.41,90.372,90.382
2021-06-15 07:30:00,90.386,90.4,90.352,90.352
2021-06-15 07:45:00,90.356,90.377,90.346,90.371
2021-06-15 08:00:00,90.374,90.387,90.359,90.383
2021-06-15 08:15:00,90.387,90.411,90.381,90.399
2021-06-15 08:30:00,90.402,90.454,90.388,90.454
2021-06-15 08:45:00,90.458,90.48,90.45,90.471
2021-06-15 09:00:00,90.474,90.542,90.473,90.537
2021-06-15 09:15:00,90.541,90.542,90.503,90.511
2021-06-15 09:30:00,90.516,90.542,90.513,90.514
2021-06-15 09:45:00,90.517,90.549,90.516,90.54
2021-06-15 10:00:00,90.538,90.549,90.505,90.514
2021-06-15 10:15:00,90.516,90.537,90.501,90.528
2021-06-15 10:30:00,90.532,90.542,90.515,90.534
2021-06-15 10:45:00,90.536,90.589,90.532,90.555
2021-06-15 11:00:00,90.559,90.566,90.54,90.551
2021-06-15 11:15:00,90.555,90.634,90.55,90.627
2021-06-15 11:30:00,90.63,90.64,90.608,90.613
2021-06-15 11:45:00,90.613,90.662,90.613,90.652
2021-06-15 12:00:00,90.653,90.662,90.627,90.633
2021-06-15 12:15:00,90.633,90.635,90.592,90.607
2021-06-15 12:30:00,90.61,90.654,90.57,90.642
2021-06-15 12:45:00,90.642,90.675,90.606,90.606
2021-06-15 13:00:00,90.611,90.619,90.572,90.578
2021-06-15 13:15:00,90.585,90.585,90.517,90.539
2021-06-15 13:30:00,90.543,90.575,90.54,90.56
2021-06-15 13:45:00,90.563,90.575,90.49,90.518
2021-06-15 14:00:00,90.522,90.527,90.493,90.508
2021-06-15 14:15:00,90.511,90.545,90.506,90.527
2021-06-15 14:30:00,90.531,90.583,90.526,90.571
2021-06-15 14:45:00,90.574,90.576,90.51,90.522
2021-06-15 15:00:00,90.523,90.546,90.519,90.544
2021-06-15 15:15:00,90.547,90.547,90.495,90.511
2021-06-15 15:30:00,90.514,90.533,90.506,90.523
2021-06-15 15:45:00,90.528,90.586,90.523,90.584
2021-06-15 16:00:00,90.587,90.597,90.568,90.575
2021-06-15 16:15:00,90.579,90.582,90.564,90.568
2021-06-15 16:30:00,90.568,90.573,90.552,90.553
2021-06-15 16:45:00,90.556,90.561,90.542,90.554
2021-06-15 17:00:00,90.558,90.566,90.546,90.557
2021-06-15 17:15:00,90.56,90.564,90.542,90.55
2021-06-15 17:30:00,90.554,90.559,90.545,90.551
2021-06-15 17:45:00,90.551,90.554,90.529,90.545
2021-06-15 18:00:00,90.548,90.548,90.53,90.54
2021-06-15 18:15:00,90.544,90.544,90.508,90.516
2021-06-15 18:30:00,90.519,90.537,90.515,90.533
2021-06-15 18:45:00,90.535,90.549,90.529,90.536
2021-06-15 19:00:00,90.539,90.551,90.536,90.549
2021-06-15 19:15:00,90.553,90.553,90.536,90.546
2021-06-15 19:30:00,90.546,90.55,90.521,90.523
2021-06-15 19:45:00,90.527,90.533,90.512,90.512
2021-06-15 20:00:00,90.515,90.529,90.508,90.518
2021-06-15 20:15:00,90.518,90.519,90.505,90.509
2021-06-15 20:30:00,90.511,90.516,90.502,90.511
2021-06-15 20:45:00,90.514,90.527,90.509,90.521
2021-06-15 21:00:00,90.524,90.526,90.512,90.521
2021-06-15 21:15:00,90.524,90.528,90.516,90.517
2021-06-15 21:30:00,90.521,90.521,90.507,90.511
2021-06-15 21:45:00,90.511,90.517,90.505,90.506
2021-06-15 22:00:00,90.506,90.517,90.505,90.51
2021-06-15 23:45:00,90.537,90.537,90.526,90.532
2021-06-16 00:00:00,90.532,90.537,90.525,90.535
2021-06-16 00:15:00,90.534,90.537,90.521,90.529
2021-06-16 00:30:00,90.53,90.533,90.514,90.519
